order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating
ORD122229,3/17/2019,Reebok,Model-177,Training,Men,6,Blue,195,5,185.25,2,370.5,Bank Transfer,Online,Pakistan,Low,3.8
ORD122230,11/16/2021,New Balance,Model-239,Training,Men,6,Red,157,20,125.6,2,251.2,Card,Online,India,Medium,4.4
ORD122231,9/1/2024,Puma,Model-331,Training,Men,9,Black,171,5,162.45,4,649.8,Cash,Retail Store,UAE,Low,3.5
ORD122232,6/16/2020,Adidas,Model-591,Running,Unisex,10,Blue,104,15,88.4,3,265.2,Card,Retail Store,UK,Low,3.2
ORD122233,8/6/2020,New Balance,Model-610,Lifestyle,Women,6,Red,74,10,66.6,1,66.6,Bank Transfer,Online,Germany,Low,4.8
ORD122234,3/26/2024,Adidas,Model-143,Gym,Unisex,10,Black,100,5,95,3,285,Bank Transfer,Online,UAE,Medium,3.6
ORD122235,3/31/2026,New Balance,Model-614,Training,Unisex,7,Red,179,20,143.2,3,429.6,Cash,Retail Store,Pakistan,High,3.8
ORD122236,10/23/2024,Adidas,Model-159,Lifestyle,Women,8,Blue,166,30,116.2,2,232.4,Cash,Retail Store,UK,Medium,3.8
ORD122237,12/24/2023,ASICS,Model-706,Lifestyle,Women,6,Blue,143,5,135.85,1,135.85,Card,Retail Store,UAE,Low,3.5
ORD122238,10/8/2023,New Balance,Model-737,Training,Men,7,Grey,89,20,71.2,4,284.8,Card,Retail Store,USA,Medium,4.9
ORD122239,9/15/2021,Adidas,Model-411,Basketball,Unisex,8,White,162,20,129.6,1,129.6,Card,Retail Store,USA,High,4.1
ORD122240,5/16/2018,Puma,Model-665,Lifestyle,Men,6,White,203,15,172.55,3,517.65,Card,Online,Germany,Low,3.8
ORD122241,12/29/2024,Adidas,Model-226,Basketball,Women,6,Blue,116,10,104.4,3,313.2,Card,Online,Pakistan,Low,3.4
ORD122242,11/1/2025,Puma,Model-809,Running,Men,10,Grey,74,10,66.6,4,266.4,Bank Transfer,Online,Germany,Low,4.4
ORD122243,1/25/2022,Puma,Model-834,Gym,Women,10,Black,136,5,129.2,1,129.2,Bank Transfer,Online,UK,Medium,4
ORD122244,11/18/2019,Puma,Model-165,Training,Women,9,Blue,188,5,178.6,4,714.4,Card,Retail Store,UAE,Low,4.1
ORD122245,12/12/2024,Reebok,Model-356,Gym,Women,6,Blue,63,20,50.4,1,50.4,Bank Transfer,Retail Store,India,Low,4.7
ORD122246,7/21/2020,ASICS,Model-113,Gym,Men,7,Grey,202,10,181.8,1,181.8,Wallet,Retail Store,UK,High,4.7
ORD122247,9/7/2019,Puma,Model-447,Basketball,Men,8,Blue,195,0,195,1,195,Bank Transfer,Retail Store,India,Medium,3.3
ORD122248,5/25/2021,Adidas,Model-523,Lifestyle,Unisex,9,White,70,0,70,1,70,Card,Retail Store,Pakistan,Low,3.2
ORD122249,3/3/2021,Reebok,Model-236,Gym,Women,10,Grey,173,10,155.7,1,155.7,Wallet,Online,USA,Low,4.4
ORD122250,8/11/2024,New Balance,Model-590,Running,Unisex,8,Blue,104,10,93.6,3,280.8,Cash,Online,Germany,Low,3.8
ORD122251,6/6/2019,Nike,Model-250,Basketball,Women,10,Blue,85,15,72.25,4,289,Card,Online,UK,Medium,4.5
ORD122252,7/2/2023,New Balance,Model-918,Gym,Men,10,Grey,218,30,152.6,3,457.8,Wallet,Online,UAE,Low,3.5
ORD122253,1/21/2021,Nike,Model-416,Gym,Unisex,9,Grey,124,15,105.4,4,421.6,Card,Retail Store,Pakistan,High,4.8
ORD122254,2/10/2019,ASICS,Model-167,Lifestyle,Men,9,White,194,15,164.9,3,494.7,Cash,Retail Store,UK,Low,3.5
ORD122255,10/15/2025,Reebok,Model-381,Running,Men,8,Grey,157,5,149.15,4,596.6,Wallet,Retail Store,USA,Low,3.1
ORD122256,8/1/2022,Adidas,Model-854,Lifestyle,Men,8,Black,69,30,48.3,2,96.6,Card,Retail Store,Pakistan,Medium,4.7
ORD122257,3/31/2020,Reebok,Model-907,Running,Men,6,Red,139,10,125.1,4,500.4,Cash,Retail Store,UK,High,4.6
ORD122258,8/22/2021,ASICS,Model-846,Training,Unisex,6,Red,63,30,44.1,3,132.3,Cash,Retail Store,Pakistan,Medium,3.7
ORD122259,9/2/2018,ASICS,Model-199,Training,Women,7,Red,204,5,193.8,4,775.2,Card,Retail Store,USA,Medium,4.9
ORD122260,5/22/2018,ASICS,Model-896,Training,Women,11,Black,213,0,213,2,426,Wallet,Retail Store,USA,Medium,3.3
ORD122261,9/23/2018,Puma,Model-498,Gym,Unisex,8,Grey,213,0,213,1,213,Bank Transfer,Online,UAE,Low,3.3
ORD122262,10/15/2020,Reebok,Model-175,Running,Unisex,10,White,164,10,147.6,4,590.4,Card,Online,UAE,Low,3.4
ORD122263,10/25/2020,Nike,Model-322,Gym,Men,7,White,122,0,122,1,122,Cash,Online,USA,Low,4.6
ORD122264,1/18/2023,Adidas,Model-708,Lifestyle,Men,8,Grey,144,5,136.8,1,136.8,Wallet,Online,Germany,High,4.1
ORD122265,5/17/2026,Puma,Model-219,Training,Men,6,Black,133,10,119.7,2,239.4,Cash,Online,Pakistan,Medium,4.2
ORD122266,3/12/2025,Nike,Model-576,Lifestyle,Men,10,Red,177,0,177,1,177,Bank Transfer,Online,UK,High,4
ORD122267,6/27/2019,Puma,Model-309,Gym,Unisex,10,White,103,10,92.7,2,185.4,Card,Retail Store,Pakistan,High,3.7
ORD122268,11/30/2022,Reebok,Model-477,Running,Men,6,Grey,132,15,112.2,3,336.6,Wallet,Online,Germany,Low,4.8
ORD122269,1/8/2023,Reebok,Model-332,Running,Women,11,Black,105,10,94.5,4,378,Cash,Online,Germany,High,4.9
ORD122270,3/20/2022,Reebok,Model-555,Basketball,Women,10,Grey,162,5,153.9,1,153.9,Bank Transfer,Online,India,Low,4.7
ORD122271,2/17/2022,Adidas,Model-854,Basketball,Unisex,11,Red,153,5,145.35,3,436.05,Wallet,Retail Store,UK,Low,4.1
ORD122272,2/16/2020,Puma,Model-516,Lifestyle,Unisex,8,Blue,84,0,84,3,252,Wallet,Retail Store,USA,Low,3.9
ORD122273,7/13/2021,Adidas,Model-226,Lifestyle,Men,9,Blue,165,15,140.25,1,140.25,Cash,Retail Store,Pakistan,Medium,4.8
ORD122274,12/21/2020,Adidas,Model-769,Basketball,Women,6,Blue,158,10,142.2,3,426.6,Card,Retail Store,UK,Medium,4.8
ORD122275,11/28/2025,Reebok,Model-590,Lifestyle,Men,9,White,81,0,81,2,162,Cash,Retail Store,UK,High,3.6
ORD122276,11/11/2026,Puma,Model-413,Training,Women,11,Red,210,30,147,2,294,Bank Transfer,Online,UAE,High,3.7
ORD122277,2/16/2018,Puma,Model-599,Lifestyle,Women,6,Red,178,10,160.2,2,320.4,Cash,Retail Store,UAE,Low,3.7
ORD122278,6/1/2020,Nike,Model-549,Lifestyle,Men,8,White,194,20,155.2,3,465.6,Cash,Retail Store,UK,Low,3.7
ORD122279,5/17/2020,New Balance,Model-880,Gym,Women,10,White,92,30,64.4,1,64.4,Bank Transfer,Online,India,Low,3.9
ORD122280,8/5/2023,Puma,Model-359,Gym,Men,10,Grey,136,30,95.2,4,380.8,Card,Online,Germany,Low,3.7
ORD122281,1/25/2022,New Balance,Model-635,Lifestyle,Men,7,Grey,183,0,183,1,183,Cash,Online,UAE,Low,4.8
ORD122282,7/14/2025,Adidas,Model-142,Running,Men,9,Blue,194,20,155.2,2,310.4,Bank Transfer,Online,USA,Low,4.1
ORD122283,8/13/2026,Puma,Model-743,Lifestyle,Men,6,Grey,152,15,129.2,2,258.4,Wallet,Online,India,Medium,3.8
ORD122284,3/18/2022,Reebok,Model-412,Gym,Women,11,Red,186,0,186,2,372,Bank Transfer,Online,India,High,4.3
ORD122285,1/25/2024,ASICS,Model-684,Lifestyle,Men,7,Blue,217,30,151.9,3,455.7,Card,Retail Store,Pakistan,Medium,3.3
ORD122286,12/23/2018,Puma,Model-147,Gym,Women,9,Red,219,10,197.1,1,197.1,Bank Transfer,Retail Store,UK,High,3.3
ORD122287,2/2/2018,Reebok,Model-946,Training,Men,7,Red,208,15,176.8,3,530.4,Bank Transfer,Retail Store,Germany,High,4
ORD122288,10/3/2022,ASICS,Model-764,Training,Men,11,White,215,5,204.25,4,817,Bank Transfer,Online,USA,High,4.4
ORD122289,5/23/2021,New Balance,Model-466,Basketball,Men,9,Black,101,15,85.85,4,343.4,Card,Online,UAE,Medium,3.9
ORD122290,5/15/2021,Nike,Model-390,Gym,Men,11,White,153,30,107.1,2,214.2,Bank Transfer,Retail Store,Germany,Low,3.3
ORD122291,6/1/2021,Puma,Model-989,Gym,Women,10,Red,99,15,84.15,1,84.15,Bank Transfer,Online,USA,Low,3.3
ORD122292,7/18/2018,Reebok,Model-278,Gym,Unisex,10,Red,120,30,84,2,168,Wallet,Online,India,Medium,4.3
ORD122293,1/4/2026,Adidas,Model-632,Training,Men,9,Black,111,5,105.45,2,210.9,Wallet,Online,UAE,High,4.3
ORD122294,10/12/2025,ASICS,Model-502,Lifestyle,Men,7,Black,208,15,176.8,2,353.6,Bank Transfer,Online,Pakistan,High,4.3
ORD122295,3/22/2018,Nike,Model-687,Basketball,Unisex,9,Black,209,0,209,4,836,Card,Online,Germany,High,4.7
ORD122296,6/18/2023,ASICS,Model-132,Training,Women,8,Black,135,0,135,2,270,Card,Online,USA,Medium,3.6
ORD122297,5/2/2018,Puma,Model-919,Training,Women,10,White,185,20,148,4,592,Wallet,Online,Pakistan,High,4.2
ORD122298,6/27/2018,Adidas,Model-183,Running,Women,9,Grey,176,15,149.6,3,448.8,Card,Retail Store,Pakistan,High,3.4
ORD122299,2/8/2026,Reebok,Model-982,Basketball,Men,9,Blue,166,0,166,2,332,Cash,Retail Store,Pakistan,Low,4.2
ORD122300,7/19/2020,Reebok,Model-713,Training,Unisex,10,Black,156,30,109.2,3,327.6,Wallet,Retail Store,USA,High,3.7
ORD122301,7/4/2021,Reebok,Model-683,Training,Unisex,8,Black,79,15,67.15,4,268.6,Wallet,Online,Germany,Medium,3.2
ORD122302,6/10/2024,New Balance,Model-471,Basketball,Unisex,8,Red,147,0,147,2,294,Wallet,Retail Store,UAE,Low,4.7
ORD122303,6/20/2022,Puma,Model-526,Training,Women,8,Grey,101,0,101,3,303,Card,Online,India,High,4.5
ORD122304,6/21/2025,Nike,Model-597,Gym,Men,9,White,124,30,86.8,2,173.6,Cash,Retail Store,India,High,3
ORD122305,10/17/2022,New Balance,Model-855,Training,Unisex,6,Blue,207,15,175.95,4,703.8,Card,Retail Store,UAE,Low,3.7
ORD122306,9/28/2022,ASICS,Model-820,Basketball,Men,9,Black,72,15,61.2,4,244.8,Bank Transfer,Retail Store,UK,Low,4.7
ORD122307,9/2/2020,Adidas,Model-349,Basketball,Men,11,Red,64,0,64,4,256,Wallet,Retail Store,Germany,High,4.1
ORD122308,7/4/2022,ASICS,Model-791,Running,Women,11,Red,135,15,114.75,4,459,Wallet,Retail Store,UAE,Medium,3.5
ORD122309,10/11/2021,Adidas,Model-943,Basketball,Women,10,White,149,10,134.1,3,402.3,Wallet,Online,Germany,Medium,4.3
ORD122310,6/8/2021,New Balance,Model-408,Basketball,Men,9,Red,141,30,98.7,2,197.4,Bank Transfer,Retail Store,Germany,Medium,4.3
ORD122311,5/2/2024,Nike,Model-789,Basketball,Unisex,11,Red,79,15,67.15,2,134.3,Cash,Retail Store,India,High,4.5
ORD122312,2/22/2024,Adidas,Model-381,Running,Women,9,Grey,89,5,84.55,2,169.1,Card,Retail Store,Germany,Medium,3.6
ORD122313,7/2/2019,Adidas,Model-547,Training,Men,7,Black,167,10,150.3,4,601.2,Cash,Retail Store,India,Medium,3.2
ORD122314,1/25/2026,Reebok,Model-399,Lifestyle,Men,8,Black,114,10,102.6,1,102.6,Cash,Retail Store,Pakistan,High,3.4
ORD122315,6/2/2019,Puma,Model-223,Lifestyle,Women,7,Red,162,5,153.9,3,461.7,Bank Transfer,Retail Store,India,Medium,4.7
ORD122316,1/26/2025,ASICS,Model-393,Basketball,Men,8,Red,161,20,128.8,4,515.2,Card,Retail Store,Pakistan,Low,3.2
ORD122317,5/18/2023,Puma,Model-417,Training,Unisex,6,Black,148,15,125.8,1,125.8,Bank Transfer,Retail Store,USA,Low,3.1
ORD122318,10/21/2021,Puma,Model-575,Running,Unisex,10,Black,172,20,137.6,3,412.8,Wallet,Retail Store,UAE,Medium,4.8
ORD122319,4/16/2021,Nike,Model-357,Training,Men,7,Red,112,0,112,4,448,Cash,Online,UK,Medium,3.9
ORD122320,9/13/2019,Reebok,Model-816,Gym,Women,7,White,76,30,53.2,4,212.8,Wallet,Retail Store,Pakistan,High,4.3
ORD122321,11/27/2026,Nike,Model-675,Gym,Women,8,Blue,80,0,80,3,240,Wallet,Online,Germany,Low,3.2
ORD122322,6/3/2019,ASICS,Model-201,Training,Women,7,Blue,85,30,59.5,3,178.5,Card,Retail Store,UK,High,4.9
ORD122323,6/15/2019,ASICS,Model-844,Training,Men,8,Blue,126,10,113.4,1,113.4,Wallet,Retail Store,USA,Low,4.6
ORD122324,2/19/2021,Adidas,Model-540,Gym,Women,10,White,101,30,70.7,3,212.1,Wallet,Retail Store,India,Medium,4.7
ORD122325,10/27/2022,New Balance,Model-299,Lifestyle,Unisex,6,Grey,214,30,149.8,3,449.4,Bank Transfer,Retail Store,USA,High,4.4
ORD122326,6/28/2019,Adidas,Model-120,Running,Unisex,7,Grey,120,10,108,3,324,Wallet,Online,UK,High,4.6
ORD122327,6/13/2024,Adidas,Model-360,Lifestyle,Men,11,Blue,99,5,94.05,1,94.05,Wallet,Retail Store,UAE,Medium,5
ORD122328,12/18/2023,New Balance,Model-510,Training,Unisex,6,Grey,201,0,201,1,201,Bank Transfer,Retail Store,Germany,High,4.6
ORD122329,7/3/2019,ASICS,Model-887,Lifestyle,Men,8,Black,140,15,119,2,238,Card,Retail Store,UK,High,3.7
ORD122330,7/4/2020,Adidas,Model-255,Lifestyle,Men,6,White,181,0,181,4,724,Bank Transfer,Online,India,Low,3.1
ORD122331,5/27/2021,Nike,Model-232,Running,Men,6,Red,60,30,42,2,84,Card,Retail Store,UK,High,4.9
ORD122332,3/7/2024,ASICS,Model-457,Training,Unisex,10,Black,178,0,178,4,712,Card,Retail Store,India,Medium,3.8
ORD122333,9/16/2022,Puma,Model-297,Running,Unisex,10,Black,98,0,98,2,196,Wallet,Online,UK,Low,4.9
ORD122334,8/5/2021,Adidas,Model-230,Running,Unisex,11,Blue,152,30,106.4,3,319.2,Wallet,Retail Store,USA,Medium,3.1
ORD122335,2/28/2022,Nike,Model-235,Running,Men,11,Blue,135,0,135,2,270,Wallet,Retail Store,UK,Medium,4.3
ORD122336,2/5/2024,New Balance,Model-309,Running,Men,10,White,205,30,143.5,4,574,Cash,Online,USA,High,3.5
ORD122337,11/22/2025,Puma,Model-447,Training,Women,10,Blue,92,10,82.8,4,331.2,Wallet,Retail Store,USA,High,3.6
ORD122338,7/21/2021,ASICS,Model-757,Lifestyle,Men,7,Black,63,5,59.85,3,179.55,Cash,Online,Pakistan,High,4.8
ORD122339,12/10/2022,ASICS,Model-366,Training,Unisex,11,White,158,10,142.2,1,142.2,Card,Retail Store,Pakistan,Low,3.8
ORD122340,4/9/2024,Reebok,Model-732,Running,Men,8,Black,113,20,90.4,3,271.2,Card,Retail Store,India,High,4.9
ORD122341,1/30/2023,New Balance,Model-959,Lifestyle,Men,7,Red,140,20,112,2,224,Cash,Online,USA,Low,3.1
ORD122342,11/2/2026,Adidas,Model-979,Basketball,Unisex,10,Red,110,0,110,2,220,Wallet,Retail Store,USA,High,3.2
ORD122343,10/10/2025,Adidas,Model-297,Training,Women,11,Red,177,15,150.45,3,451.35,Card,Retail Store,UK,Medium,4.3
ORD122344,5/1/2020,Reebok,Model-899,Gym,Unisex,7,Blue,158,30,110.6,3,331.8,Bank Transfer,Online,USA,Low,3.8
ORD122345,11/15/2021,Nike,Model-359,Lifestyle,Women,9,Grey,93,20,74.4,1,74.4,Card,Retail Store,UAE,High,3.9
ORD122346,11/26/2021,New Balance,Model-426,Training,Unisex,9,Grey,218,20,174.4,1,174.4,Bank Transfer,Online,Pakistan,Medium,3.9
ORD122347,1/26/2021,Reebok,Model-632,Running,Unisex,10,Grey,103,5,97.85,4,391.4,Card,Online,UK,Low,3.4
ORD122348,6/17/2019,Nike,Model-898,Running,Men,9,Black,159,20,127.2,4,508.8,Cash,Online,USA,Medium,4.4
ORD122349,3/22/2025,Puma,Model-773,Basketball,Unisex,11,Blue,215,15,182.75,3,548.25,Wallet,Retail Store,USA,High,4.2
ORD122350,5/29/2026,Nike,Model-622,Training,Men,11,Black,175,30,122.5,4,490,Bank Transfer,Retail Store,UK,High,3.1
ORD122351,10/21/2018,ASICS,Model-230,Basketball,Unisex,6,Blue,194,30,135.8,1,135.8,Cash,Retail Store,UK,Low,3.7
ORD122352,3/1/2018,Reebok,Model-308,Basketball,Unisex,11,White,156,20,124.8,4,499.2,Cash,Retail Store,UAE,Medium,4.8
ORD122353,12/6/2024,Nike,Model-709,Training,Men,10,Black,150,20,120,4,480,Wallet,Retail Store,India,Low,3.1
ORD122354,11/13/2021,Reebok,Model-462,Basketball,Men,7,Grey,187,30,130.9,1,130.9,Card,Retail Store,Germany,High,3.1
ORD122355,1/21/2025,Puma,Model-919,Basketball,Unisex,11,Grey,183,15,155.55,1,155.55,Wallet,Online,USA,Medium,4.7
ORD122356,8/9/2025,Nike,Model-810,Training,Unisex,7,White,163,20,130.4,4,521.6,Cash,Online,UK,Medium,3.1
ORD122357,10/12/2018,Reebok,Model-816,Training,Men,9,Black,99,15,84.15,1,84.15,Cash,Online,UK,Low,3.7
ORD122358,4/11/2020,Adidas,Model-497,Training,Unisex,7,Red,167,15,141.95,1,141.95,Card,Retail Store,UAE,High,3.1
ORD122359,9/4/2022,New Balance,Model-562,Basketball,Men,10,Grey,66,15,56.1,4,224.4,Bank Transfer,Online,USA,Medium,3.3
ORD122360,2/5/2024,Adidas,Model-732,Lifestyle,Women,9,Blue,95,0,95,3,285,Cash,Retail Store,UK,Low,3.1
ORD122361,2/1/2019,Nike,Model-835,Gym,Unisex,11,Blue,121,30,84.7,2,169.4,Wallet,Retail Store,India,Medium,3.8
ORD122362,12/2/2026,New Balance,Model-306,Basketball,Women,10,Red,179,20,143.2,4,572.8,Cash,Retail Store,USA,High,4
ORD122363,10/27/2020,New Balance,Model-528,Running,Women,10,Grey,176,30,123.2,1,123.2,Cash,Online,India,High,5
ORD122364,4/2/2018,Reebok,Model-541,Basketball,Unisex,6,White,152,10,136.8,2,273.6,Cash,Retail Store,Germany,Low,4.1
ORD122365,6/10/2026,ASICS,Model-880,Basketball,Unisex,6,Red,180,5,171,1,171,Cash,Retail Store,UAE,Low,3.5
ORD122366,7/7/2025,Adidas,Model-589,Running,Unisex,9,Red,160,5,152,4,608,Cash,Online,UK,High,3.9
ORD122367,5/2/2018,Adidas,Model-519,Basketball,Women,6,Grey,82,15,69.7,1,69.7,Card,Retail Store,UK,High,3.3
ORD122368,8/6/2023,Adidas,Model-651,Basketball,Unisex,6,Blue,205,10,184.5,1,184.5,Cash,Retail Store,India,Low,3.1
ORD122369,1/8/2022,Puma,Model-294,Lifestyle,Men,8,White,131,5,124.45,3,373.35,Wallet,Online,USA,Medium,4.3
ORD122370,12/10/2025,Puma,Model-883,Running,Unisex,6,Black,159,20,127.2,3,381.6,Wallet,Online,Germany,Medium,4.3
ORD122371,3/7/2025,New Balance,Model-282,Running,Women,10,Grey,187,20,149.6,2,299.2,Wallet,Retail Store,UK,Medium,3
ORD122372,3/8/2022,Puma,Model-791,Lifestyle,Men,7,White,194,20,155.2,3,465.6,Bank Transfer,Online,Pakistan,High,4.1
ORD122373,4/27/2020,Nike,Model-670,Gym,Women,6,Blue,124,10,111.6,4,446.4,Wallet,Retail Store,UAE,Low,3.2
ORD122374,2/24/2018,Adidas,Model-646,Gym,Unisex,7,Black,94,0,94,4,376,Wallet,Online,Pakistan,High,3.8
ORD122375,7/24/2023,Reebok,Model-816,Running,Men,11,Blue,207,15,175.95,1,175.95,Cash,Online,UK,Medium,3.5
ORD122376,6/28/2025,ASICS,Model-500,Lifestyle,Unisex,11,White,72,5,68.4,4,273.6,Card,Online,Germany,High,3.2
ORD122377,1/27/2019,New Balance,Model-834,Basketball,Men,7,Red,143,30,100.1,2,200.2,Card,Retail Store,UK,High,4.4
ORD122378,2/6/2026,ASICS,Model-137,Running,Men,8,Blue,218,5,207.1,1,207.1,Wallet,Online,UAE,High,4.1
ORD122379,3/11/2018,Reebok,Model-767,Gym,Men,8,Red,88,30,61.6,3,184.8,Wallet,Retail Store,USA,High,3.1
ORD122380,9/23/2024,ASICS,Model-747,Gym,Unisex,6,Grey,142,30,99.4,3,298.2,Bank Transfer,Online,UAE,Low,4
ORD122381,12/13/2022,Adidas,Model-973,Lifestyle,Men,7,Black,83,20,66.4,3,199.2,Bank Transfer,Online,Germany,High,4.8
ORD122382,4/17/2018,Adidas,Model-761,Gym,Unisex,11,Black,98,20,78.4,1,78.4,Wallet,Online,USA,High,4.2
ORD122383,8/28/2019,Reebok,Model-526,Running,Unisex,8,Red,149,10,134.1,1,134.1,Cash,Retail Store,Germany,Low,3.3
ORD122384,2/18/2023,Adidas,Model-420,Training,Unisex,11,Black,189,5,179.55,1,179.55,Cash,Online,Pakistan,High,4.3
ORD122385,3/7/2018,ASICS,Model-130,Training,Unisex,9,Grey,122,0,122,2,244,Wallet,Retail Store,UAE,High,4.3
ORD122386,12/13/2024,Adidas,Model-179,Gym,Men,6,Blue,116,30,81.2,4,324.8,Cash,Online,USA,Low,4.8
ORD122387,12/8/2018,Puma,Model-668,Lifestyle,Women,8,Red,196,10,176.4,3,529.2,Card,Online,UK,High,3.7
ORD122388,4/9/2023,Adidas,Model-832,Gym,Men,6,Black,176,5,167.2,3,501.6,Wallet,Retail Store,UK,Medium,3.5
ORD122389,11/18/2022,Puma,Model-528,Gym,Women,10,Black,183,20,146.4,4,585.6,Bank Transfer,Retail Store,Pakistan,Medium,4.7
ORD122390,12/24/2023,New Balance,Model-240,Lifestyle,Women,10,Grey,217,5,206.15,3,618.45,Card,Online,Germany,High,3.1
ORD122391,3/6/2025,Reebok,Model-553,Running,Men,10,Grey,162,20,129.6,2,259.2,Card,Retail Store,India,High,4
ORD122392,7/9/2021,ASICS,Model-946,Training,Unisex,9,Black,161,15,136.85,3,410.55,Cash,Online,India,High,3.6
ORD122393,9/1/2019,ASICS,Model-989,Lifestyle,Women,6,Black,212,5,201.4,1,201.4,Bank Transfer,Retail Store,UAE,Medium,4.1
ORD122394,8/7/2024,New Balance,Model-747,Gym,Unisex,11,Grey,186,15,158.1,3,474.3,Wallet,Online,UK,High,4.5
ORD122395,4/8/2020,New Balance,Model-892,Basketball,Women,7,Red,131,5,124.45,3,373.35,Cash,Retail Store,Germany,Medium,3.5
ORD122396,8/10/2024,New Balance,Model-791,Gym,Women,10,Red,78,20,62.4,2,124.8,Wallet,Online,USA,Medium,3.8
ORD122397,11/16/2022,Nike,Model-216,Basketball,Unisex,10,Blue,89,10,80.1,1,80.1,Bank Transfer,Online,UK,Medium,4.1
ORD122398,5/25/2025,New Balance,Model-304,Running,Men,9,Blue,63,20,50.4,1,50.4,Wallet,Online,Pakistan,Medium,4.4
ORD122399,8/12/2019,Adidas,Model-481,Training,Men,11,White,167,15,141.95,2,283.9,Bank Transfer,Online,Germany,High,3.6
ORD122400,8/17/2026,New Balance,Model-507,Lifestyle,Men,6,Black,125,0,125,3,375,Bank Transfer,Retail Store,India,High,4.3
ORD122401,9/24/2026,Puma,Model-938,Running,Men,10,Black,195,15,165.75,2,331.5,Cash,Online,UAE,Low,4.5
ORD122402,2/12/2019,Reebok,Model-644,Lifestyle,Women,9,White,210,0,210,3,630,Bank Transfer,Online,UAE,Medium,4.7
ORD122403,9/1/2025,ASICS,Model-282,Training,Men,7,Red,196,15,166.6,2,333.2,Wallet,Online,USA,Medium,3
ORD122404,1/16/2026,New Balance,Model-662,Gym,Unisex,9,Black,179,30,125.3,1,125.3,Wallet,Retail Store,USA,Medium,4.5
ORD122405,7/11/2022,Nike,Model-242,Training,Women,9,Black,200,0,200,2,400,Bank Transfer,Online,India,High,3.7
ORD122406,1/21/2023,Reebok,Model-995,Running,Men,10,Red,197,0,197,4,788,Cash,Online,India,High,3.3
ORD122407,6/24/2019,Puma,Model-134,Gym,Women,6,Blue,170,5,161.5,1,161.5,Card,Online,India,High,3.8
ORD122408,5/30/2021,New Balance,Model-564,Gym,Men,9,Blue,157,0,157,1,157,Card,Retail Store,India,Medium,3.7
ORD122409,9/5/2020,Puma,Model-612,Gym,Men,7,Blue,157,15,133.45,3,400.35,Card,Online,UK,Medium,4.9
ORD122410,4/7/2024,Nike,Model-115,Basketball,Women,9,Blue,88,15,74.8,1,74.8,Cash,Online,UK,Low,3.5
ORD122411,5/5/2021,Adidas,Model-684,Gym,Men,9,Blue,147,0,147,3,441,Card,Retail Store,Pakistan,Low,3.5
ORD122412,8/17/2026,Adidas,Model-112,Lifestyle,Men,10,White,109,30,76.3,1,76.3,Cash,Online,Pakistan,Medium,5
ORD122413,6/29/2020,Adidas,Model-546,Gym,Unisex,6,Black,193,30,135.1,4,540.4,Card,Retail Store,UK,Medium,4.5
ORD122414,3/6/2023,New Balance,Model-612,Lifestyle,Women,11,Black,142,10,127.8,4,511.2,Wallet,Online,Germany,High,3.4
ORD122415,1/31/2026,New Balance,Model-988,Lifestyle,Unisex,8,White,175,5,166.25,4,665,Card,Retail Store,India,High,3.6
ORD122416,6/6/2020,ASICS,Model-110,Gym,Unisex,8,Blue,64,30,44.8,1,44.8,Wallet,Retail Store,UK,Medium,4.7
ORD122417,11/5/2023,Nike,Model-141,Lifestyle,Women,10,Black,66,5,62.7,1,62.7,Bank Transfer,Retail Store,Pakistan,Low,4.7
ORD122418,6/17/2026,Puma,Model-918,Lifestyle,Men,8,Black,188,20,150.4,1,150.4,Wallet,Online,UK,High,3.3
ORD122419,6/3/2018,Nike,Model-685,Training,Men,9,Grey,205,0,205,2,410,Cash,Retail Store,UAE,Medium,3.8
ORD122420,4/6/2018,Puma,Model-905,Lifestyle,Women,9,Black,172,0,172,3,516,Card,Retail Store,UK,Low,4.6
ORD122421,2/9/2019,Adidas,Model-332,Lifestyle,Unisex,7,Blue,103,10,92.7,4,370.8,Card,Retail Store,Germany,Medium,3
ORD122422,4/5/2020,Adidas,Model-600,Lifestyle,Unisex,7,Black,107,10,96.3,2,192.6,Wallet,Retail Store,India,Medium,5
ORD122423,7/22/2021,New Balance,Model-208,Lifestyle,Women,10,Blue,134,5,127.3,4,509.2,Cash,Retail Store,UK,Medium,3.9
ORD122424,7/13/2021,Nike,Model-798,Lifestyle,Men,6,Blue,206,5,195.7,4,782.8,Cash,Online,Germany,High,3.5
ORD122425,3/10/2018,Nike,Model-886,Basketball,Unisex,11,Grey,219,15,186.15,1,186.15,Cash,Retail Store,USA,High,3
ORD122426,6/12/2023,ASICS,Model-735,Lifestyle,Men,11,Black,116,0,116,4,464,Wallet,Online,UK,Medium,4.4
ORD122427,1/26/2023,Puma,Model-342,Basketball,Men,11,White,65,0,65,2,130,Card,Retail Store,Germany,High,4.3
ORD122428,9/10/2026,New Balance,Model-982,Basketball,Women,6,Grey,70,0,70,3,210,Wallet,Online,UAE,High,3.9
ORD122429,11/12/2022,ASICS,Model-969,Training,Unisex,9,Grey,195,10,175.5,2,351,Bank Transfer,Online,UAE,High,4.6
